gene,medium,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,converged
ygjF,M63,0.5355138411134752,0.0029106937118321945,0.5588917609720583,4.25,8.5,1.294359038636067,0.9995275385684325,1.7869435337613935,1.0274666666666665,True
yfcH,M63,0.5253371923743368,0.0023515769080529308,0.5511928895643309,5.5,10.0,1.3194329101793976,0.9996594796380018,3.333568045533881,0.9408000000000001,True
ydaU,M63,0.535684873726123,0.00344291354502609,0.5734598485735588,6.25,10.5,1.293945777745308,0.9993395096016615,3.428091391488039,1.0260133333333332,True
frvA,M63,0.6016707668206777,0.0016542435950492667,0.6092247191004354,5.0,8.5,1.1520373247027496,0.9999017388647538,2.4573146434031012,1.03248,True
yjbI,M63,0.6084146312542893,0.001988545410476952,0.6211809960968491,5.25,8.75,1.1392677706171759,0.999861147158347,2.643139397863722,0.93928,True
tpx,M63,0.5314610393825522,0.0021847859273705743,0.5467961820976578,7.0,10.75,1.304229528029447,0.9997634623863794,4.302598695239776,0.8875249999999999,True
yhdT,M63,0.6602704497443591,0.002429347895433554,0.6770164402907278,6.5,10.0,1.0497928247861392,0.9998240445868135,3.5268932975987464,0.9082233333333333,True
ygdD,M63,0.52044295792596,0.0029759824957999556,0.5414409672121043,5.5,9.25,1.3318408290549968,0.9995424445335648,3.379343324014652,0.8347950000000001,True
ymgA,M63,0.5940364964686148,0.004169478594508627,0.6283814868996579,8.75,12.5,1.1668427523906637,0.999310767348121,5.886391954124781,0.9236166666666666,True
ycdM,M63,0.5385859071226174,0.0050483993606708485,0.6012417654204797,6.5,11.0,1.2869760819830356,0.9985085861883705,4.118244878102027,0.8945333333333333,True
ydhI,M63,0.5227617569544929,0.0014451652505752192,0.5310428117632189,5.0,8.75,1.32593322166121,0.9998930184281881,2.5110323910754926,0.9322499999999999,True
ynaE,M63,0.5860264098400264,0.002787098427304747,0.6037791160393788,4.75,8.5,1.182791711979603,0.9996834365517719,2.794285372089433,1.0044833333333334,True
yeeZ,M63,0.6728368122507867,0.005143668757164992,0.7181440610732577,8.5,12.75,1.0301861728421426,0.9990657984760019,5.926551702725886,0.8565216666666667,True
ycgV,M63,0.6114676309640835,0.004719741377029461,0.6491395014308505,6.5,10.75,1.1335795150220462,0.9990476520622147,4.411901207888739,0.8790366666666667,True
sufI,M63,0.5722486291529748,0.006884697788460899,0.6250082223298995,4.0,8.5,1.2112692722146332,0.9975453937858808,2.212353873392602,0.8605366666666666,True
ycgI,M63,0.561219616765611,0.0012309770350256133,0.5795965259405788,4.75,8.5,1.2350729729560268,0.9999326507131763,2.178233687701662,1.0244499999999999,True
ydaT,M63,0.6053162569323537,0.002609936596825622,0.6321735081163572,3.5,7.75,1.145099231388076,0.9997026375959845,1.8349727594739076,1.0272,True
ydhC,M63,0.6023831630462707,0.0060282958345471505,0.6517567451791376,10.5,14.75,1.1506748911352005,0.9984001911213617,7.618931527841415,0.8465566666666667,True
ygcJ,M63,0.5688741075007615,0.003936646133796698,0.6023502539016413,6.75,10.5,1.2184544373185722,0.9993300268570345,4.1069904065729785,0.8906000000000001,True
zupT,M63,0.48435279024172345,0.005705453306667895,0.5626759124432019,7.5,12.0,1.4310791524789603,0.9976466724516054,4.388657482368436,0.90144,True
yqjI,M63,0.6241155905881798,0.0028899879761070716,0.6496079899492231,3.75,8.0,1.1106070590332613,0.9996570482496471,1.8051225780004398,0.8534533333333334,True
yfcC,M63,0.5311992218379924,0.001440154870076338,0.558469099631858,6.75,11.25,1.3048723568562466,0.999875060952096,4.2427961545262605,0.9769666666666666,True
yciM,M63,0.5607067442851508,0.003673729785839639,0.6000075393459141,9.0,13.25,1.2362026810354205,0.9993136199558507,5.459865100521375,0.8894366666666667,True
yibL,M63,0.6606680894114617,0.002971055844414926,0.6821659226206178,8.0,11.5,1.0491609806331295,0.9997371644184483,4.478536200820319,0.9201833333333332,True
blc,M63,0.5882735056416847,0.0011210249443023585,0.5964810472311988,6.0,8.75,1.1782736667765874,0.9999636874955075,2.974267306473524,1.0332333333333334,True
ycdX,M63,0.5443941149287778,0.0025003098127206022,0.5682507673908228,4.75,9.0,1.2732451757870833,0.9996626084216994,2.032548134716668,1.0484466666666665,True
yfaE,M63,0.5855196958147171,0.004334682977790748,0.6203749469590257,8.25,11.0,1.1838153105942417,0.9994522357210697,2.7218721953559393,0.8640933333333334,True
yagR,M63,0.5488632731227417,0.00544350925258896,0.5931594494746678,5.0,9.5,1.262877686488849,0.9983306288437165,3.1040753748755505,0.9133499999999999,True
ycbB,M63,0.5921418122516106,0.0013359629499704415,0.6046399878404026,4.75,9.0,1.1705763150287654,0.9999185629591059,2.4348773347105683,1.0319300000000002,True
yfjL,M63,0.5677312007525073,0.00321799191806521,0.5955559760884586,7.0,11.25,1.2209073231155936,0.999486215302903,4.731007843655792,0.7766449999999999,True
yfbL,M63,0.5281734708909706,0.00513122659345202,0.5776266946870846,7.0,11.5,1.3123475879821873,0.9983980761170088,4.894365039266512,0.7756833333333335,True
qor,M63,0.6039936770365638,0.004080559853941639,0.6413602402298371,7.75,11.5,1.147606683501729,0.999361405270984,5.224790770747039,0.8974249999999999,True
yfjK,M63,0.5998541874448368,0.0034164845418650294,0.6289279665518571,7.0,11.25,1.1555261179596048,0.9994812451594917,4.655951394017913,0.9128166666666666,True
ycbK,M63,0.5709163833321271,0.002339069560984044,0.5868097129603304,4.5,8.75,1.2140957954550609,0.999731499794947,2.338533966581822,0.87754,True
ybhG,M63,0.5585553983745803,0.002209826421495689,0.5847765799008506,7.25,11.5,1.240964070129897,0.99974962264449,4.356621780454266,0.9171466666666667,True
yrbL,M63,0.6836520924974611,0.0034294884828010392,0.7085081683609954,8.5,12.0,1.0138887720328589,0.99967296841166,6.041551699639993,0.8372166666666667,True
yeiM,M63,0.6585082498457923,0.0030219852635392044,0.6833473226425225,8.0,12.25,1.052602121115817,0.999663150497611,5.380672306578137,0.87279,True
yciC,M63,0.5863088783097128,0.003544898959418177,0.6159471428574783,4.25,8.5,1.182221873491392,0.9994154511334638,2.1391728374891654,0.9707599999999998,True
mdtH,M63,0.3162713327126582,0.001911481575282551,0.3423621067904285,10.75,14.25,2.191621904567904,0.9995253671990529,3.039036452741768,0.9179566666666665,True
yhbE,M63,0.5880152445718662,0.003907182308791686,0.6247308996317851,10.5,14.0,1.1787911741380543,0.9994263535240087,10.397099940313103,0.8214600000000001,True
ydjF,M63,0.641299934136481,0.0022182464072555623,0.6562360766528423,7.0,9.75,1.0808471101642592,0.9998803685891344,3.068962573095829,0.93714,True
ybbY,M63,0.6046138877361616,0.004640316992135996,0.6469102999021281,7.0,11.25,1.1464294727917619,0.9990584358041723,4.163236426209883,0.9069249999999998,True
yqaE,M63,0.6215579047668738,0.0028906321982623403,0.6493690855219508,6.0,10.25,1.1151771624880586,0.9996540668324377,3.106835813182817,0.9031633333333334,True
yccF,M63,0.5557157823304808,0.0035823025941732816,0.5962374761206042,7.0,11.25,1.2473051919690394,0.9993355682135214,3.934012177597795,0.97434,True
yieH,M63,0.6616215835834317,0.0016343908497118752,0.6751899020944553,8.5,12.0,1.0476489850977453,0.9999206765824938,4.809873120237344,0.9001600000000001,True
ybgH,M63,0.5919736325874847,0.0055094080337264074,0.6515647584271331,8.5,12.75,1.1709088756710946,0.9986160395799563,6.026403837146291,0.7897850000000001,True
adiC,M63,0.6160434760233534,0.0020752920668117764,0.6323669508569588,5.75,9.25,1.1251595180169864,0.9998524921910424,2.7913065516266844,0.9809733333333333,True
yfhR,M63,0.5265312936559418,0.005843046700456222,0.5932941536471704,7.5,12.0,1.3164406159928597,0.9979108433676477,5.26931147010519,0.9039,True
ilvN,M63,0.6575293665167335,0.004439431539820641,0.7062589074629274,7.75,12.25,1.0541691608876687,0.9992256506934897,5.460076528309661,0.8644400000000001,True
yegS,M63,0.5624655954041615,0.0034399924049605297,0.5821223196894685,5.5,10.0,1.2323370286530717,0.9993645287695491,3.334688107646931,0.9116166666666667,True
ogt,M63,0.5380714972027615,0.002900371349729818,0.5629012567267874,7.5,11.25,1.2882064635710422,0.9995933894435226,4.947502252472568,0.8626750000000002,True
wcaI,M63,0.5638285549488866,0.0036620370343359836,0.6125606902291547,6.5,11.0,1.2293580636808683,0.9992833800140615,3.900238888568282,0.9019333333333333,True
ydiP,M63,0.5969740815227537,0.0033391527812026813,0.6263682312399682,5.5,9.75,1.1611009623598307,0.999499661107791,3.063739175749916,0.9586466666666665,True
ybhH,M63,0.589235800895418,0.0038768163478714148,0.6151905293372839,3.75,8.0,1.176349399521585,0.9993078639148755,1.809319140411783,0.9661949999999999,True
yedI,M63,0.62163923680348,0.003909626075057763,0.6494991939909468,5.25,9.75,1.1150312585224913,0.9993280288962193,3.0040716336255375,0.9318200000000001,True
yeaG,M63,0.6214015580616186,0.004912895597486351,0.6539411569072038,11.25,15.0,1.1154577447828227,0.9991256636289058,8.959497317945639,0.8577750000000001,True
yqiJ,M63,0.5975824914108157,0.0037064233423617495,0.6276463615974743,3.75,8.0,1.1599188237987255,0.9993848697732615,1.7138120670106662,1.0133333333333332,True
gor,M63,0.590783410958971,0.0033263044833939633,0.6180857352854215,10.0,13.75,1.1732678468997892,0.9995563885436205,7.187111120088781,0.7683,True
ymfQ,M63,0.6192223294981142,0.002094440697718687,0.6325291532072324,4.0,8.25,1.1193833741779757,0.9998169863796493,1.985245328195139,0.9568000000000001,True
yggC,M63,0.6262877267383431,0.0031894304761652223,0.6574315891402953,6.25,10.5,1.1067551717320103,0.999585219542815,3.8539985705974233,0.8893366666666668,True
yhhN,M63,0.6203877480642239,0.005166203863166109,0.6605090929465991,5.25,8.75,1.1172805760957567,0.9990993238303705,2.882228411711008,0.8870166666666666,True
ypeA,M63,0.5653378915509205,0.0058538040162700025,0.6102428182623648,7.25,11.75,1.2260759289606415,0.9981806417211732,5.364398828941673,0.8720833333333334,True
pncA,M63,0.42720621668154585,0.0022775197231160605,0.4553775725471666,14.5,18.25,1.62251192397006,0.9996022552751962,6.813640133644052,0.8580633333333334,True
ivy,M63,0.5890513266089997,0.002188038381969378,0.6146669029092832,4.5,9.0,1.1767177990247397,0.9997654957809126,2.0801019153767757,0.9544600000000001,True
yfjR,M63,0.541060137076325,0.0025199338493983787,0.5624011528993805,6.0,10.5,1.281090830874066,0.9996313824506801,3.326960670222439,0.7786000000000001,True
sgrR,M63,0.5723846558316283,0.004090832067488708,0.6113951925102761,3.25,7.5,1.210981415203835,0.9991833940728648,1.5020521365638815,0.9444666666666667,True
yddJ,M63,0.6224915731017515,0.0033650145947836632,0.6534728785920398,8.75,12.5,1.1135045204003822,0.9995910621107168,6.2983910578847455,0.9198250000000001,True
ymfR,M63,0.6111221821996444,0.00275939935916345,0.6359813755114977,5.5,9.75,1.1342202930109064,0.999673899579715,3.1643033531021034,0.9485333333333335,True
yagA,M63,0.5567234538910335,0.004216065705564022,0.6017415477758065,5.25,9.75,1.2450475648464665,0.9990259944861367,3.2195501772401087,0.9515166666666668,True
ydhY,M63,0.5430653961857482,0.003155705370872185,0.5747400439702192,11.0,15.25,1.2763604262549322,0.9994600245096111,6.336805638612326,0.8430000000000002,True
wcaJ,M63,0.585416572963813,0.0027641662057312872,0.6176119360044717,3.5,7.75,1.1840238431425336,0.9996434147522137,1.6112319619162727,1.0097466666666666,True
ybbD,M63,0.5877511818815638,0.003256650773396801,0.6128962912212828,5.75,9.5,1.1793207771032939,0.9995703678571267,2.9243987190504255,0.8892,True
ybjQ,M63,0.550866380189082,0.0028729999044248616,0.5760940411595911,5.0,9.5,1.2582855035045453,0.9995378033079519,3.1844017885822895,0.9732499999999998,True
ychH,M63,0.5801217245549853,0.002679944304876798,0.6018759153393153,4.0,8.25,1.194830586790492,0.9996586617210773,2.0084130123017503,0.9484266666666666,True
yedS,M63,0.5805080443764549,0.0023915521784248616,0.6087561052674653,3.75,8.25,1.1940354440815377,0.9997115524405378,1.6663984230148783,0.9970555555555556,True
yfcA,M63,0.578491528044284,0.005528849412225111,0.6341430497681221,10.75,15.0,1.1981976346365513,0.9985406440070861,7.418972631164753,0.79606,True
yaeR,M63,0.6335950012835695,0.005917936073483004,0.691017996556105,11.0,15.5,1.0939909234696168,0.9985191115102935,9.115705293236923,0.8561666666666666,True
ychA,M63,0.708451725216707,0.0032854792183401728,0.7334723876326925,11.75,15.25,0.9783971947388791,0.9997204890219997,8.088290277392469,0.83608,True
ruvB,M63,0.5749749717178012,0.0016043393568699494,0.5835308808913583,5.0,7.75,1.2055258309576355,0.9999221496117747,2.232261173219808,0.9658666666666665,True
yedK,M63,0.6418685894509397,0.004070821134337686,0.6789016932304337,10.5,15.0,1.0798895474116745,0.9993166804407266,7.492209317247936,0.85614,True
yeiH,M63,0.6055166047892634,0.0028567708888895134,0.6407575230656011,6.5,10.75,1.1447203513125455,0.9996439884807421,3.9264848831627117,0.9389700000000001,True
yfcR,M63,0.581559864151452,0.0041174640667513,0.6254536921496237,5.5,9.0,1.1918758898042408,0.999348774767742,3.342210884082305,0.8785799999999999,True
yjiO,M63,0.5875439634900463,0.003520439106436194,0.6152005659736083,4.5,8.5,1.1797367067523075,0.9994617669269317,2.0995343225067153,0.89188,True
ymgF,M63,0.577017400059551,0.003797818866417136,0.6092283643661821,5.25,9.0,1.2012587150550558,0.9993938844873299,2.783739434873474,0.9579833333333334,True
rsxA,M63,0.6287571551974375,0.0034852307954911397,0.6647952616670756,6.25,10.5,1.1024084176700757,0.9995086355431729,3.5875458005799117,0.8964566666666667,True
pepB,M63,0.6343476070731303,0.002874459450520923,0.6475891602554023,8.5,10.5,1.0926929854092384,0.9998562878842062,3.567009746180531,0.8721066666666667,True
sodB,M63,0.4817857292396801,0.003191077686423846,0.5157646507389578,6.0,9.75,1.4387042589530843,0.9993861980359573,3.5719248995547166,0.8727833333333334,True
ynaK,M63,0.6866882740536618,0.002834992066806532,0.7192435641967196,5.25,9.5,1.0094058785482898,0.9997273622465445,3.163363116451177,0.8876666666666667,True
yeeN,M63,0.5782687413090072,0.0009898562106468946,0.5867349255886021,4.25,8.5,1.198659258307637,0.9999531203442912,2.043324130116065,0.9880866666666668,True
pepQ,M63,0.5872406659033248,0.0025803514981779328,0.6046144629418335,8.0,11.25,1.180346016217575,0.9997683639602255,4.559379103810711,0.8925199999999999,True
nlpI,M63,0.6256469341113496,0.007732420498757577,0.6793735857105039,9.5,13.0,1.107888719289372,0.9980182260728235,5.955314327485752,0.7091466666666668,True
ypaA,M63,0.6049563466374903,0.001283551391450323,0.6176213920152427,8.5,11.75,1.1457804921175607,0.999945982281799,4.930203112300737,0.9236966666666667,True
ybhS,M63,0.541938689974124,0.0026958930390195306,0.5576998331112684,4.25,8.5,1.2790140164988795,0.9996042207108022,2.002831326027641,0.9902133333333333,True
ygjV,M63,0.5617790296775704,0.002168531191252058,0.590740957088845,4.0,8.25,1.2338431019003553,0.9997616491225532,1.5789532200852945,0.9765133333333333,True
ydaO,M63,0.5567145545308909,0.003813248769961091,0.6011094023565547,7.25,11.5,1.2450674675534894,0.9992498999009658,4.1382592324362175,0.9086000000000001,True
yggM,M63,0.5962956987580291,0.0037319141657445156,0.6344221580061716,6.25,10.5,1.1624219024280058,0.9993736921791893,3.4440827360631023,0.8574700000000001,True
yccE,M63,0.6560715668257582,0.005435607201429897,0.7059082305045565,22.5,26.75,1.0565115386932076,0.9989029233681515,20.54675873920787,0.55772,True
ygiN,M63,0.6049324390177504,0.002551241933675092,0.6291720731539364,5.0,9.25,1.1458257746690395,0.9997154975905324,2.6735510461052794,0.9776133333333334,True
ydfR,M63,0.5439714494760054,0.0021175784228748456,0.5636526916972692,5.75,10.0,1.2742344864379138,0.9997575950475274,2.8648933730360735,0.9334666666666666,True
ydeS,M63,0.6309615370122976,0.003621024604706306,0.6577679769002935,7.0,9.75,1.0985569482445896,0.9996707588052451,3.694502837211401,0.8528600000000001,True
ykfI,M63,0.5904210127670786,0.0023840646774095256,0.6120453206267892,4.0,8.5,1.1739879942812812,0.9997228971349479,1.7616845099544474,0.9174199999999999,True
yaiC,M63,0.6060225341622849,0.002333473205998414,0.6331387488503886,4.75,9.0,1.1437646976578095,0.999762838022464,2.4787704972290654,0.9648933333333334,True
ygfY,M63,0.5117396956630176,0.002322481516292581,0.5346514477000754,6.5,10.75,1.3544917199786377,0.9996705547862397,3.4408767495217214,0.84796,True
ybaP,M63,0.5304173067257636,0.0028710899800266708,0.5535723614685059,4.5,8.75,1.3067959355223608,0.9995314297918958,2.213554873241192,0.9732533333333333,True
yccW,M63,0.5332761545748096,0.0008012804097670912,0.5401787559899568,4.0,8.25,1.2997903142933582,0.999963878230624,1.5294840994307042,1.0465200000000001,True
lpp,M63,0.6088313918712558,0.0060787931241887555,0.6666702202916157,12.75,16.5,1.1384879127693188,0.9986063202195855,10.312516735379576,0.6921500000000002,True
ygfX,M63,0.5674805890822107,0.0030200222949527946,0.5951224293891311,5.5,9.75,1.2214465021278982,0.9995470591353735,3.1985450686438783,0.8812233333333335,True
ydfQ,M63,0.5930325727079788,0.0014568040716753765,0.6009576056665108,6.0,8.75,1.1688180590061197,0.9999396580986623,3.115075897877285,0.9536266666666666,True
yiaW,M63,0.6745364575910354,0.003359074588886819,0.7006714250805561,8.0,11.5,1.0275903885690243,0.999677721149599,4.538149374256934,0.8485966666666667,True
yagQ,M63,0.5902099303992336,0.0022190990831111672,0.6057938902137885,10.0,14.25,1.1744078587276263,0.9997738679462906,6.602020793608971,0.6200000000000001,True
btuF,M63,0.5770940844407401,0.001357723996266004,0.5877742462462071,4.25,8.5,1.2010990915487756,0.999911445371687,2.0585656098103327,1.0322266666666666,True
djlA,M63,0.6542060613500972,0.0016812839499102622,0.6669746575154181,7.75,10.5,1.0595242409241588,0.9999339573754362,4.228990234490484,0.9001200000000001,True
yhcD,M63,0.5973658433081525,0.0019358132953402121,0.6074740412962275,5.75,8.5,1.160339494339625,0.9998949972776165,2.7125718622554045,0.9401399999999999,True
yhfS,M63,0.542369586625392,0.001646849547511654,0.5558935490733224,8.25,11.75,1.277997877559262,0.9998801581525992,3.6513113340513894,0.8184500000000001,True
ydhF,M63,0.6195768235156891,0.0004933141694632271,0.6229050823301351,6.75,9.5,1.1187429133110451,0.9999936605132422,3.1507231776769182,0.9426999999999999,True
lsrC,M63,0.5780030561625634,0.0019729610222073983,0.5881238759879723,6.25,9.0,1.1992102345649147,0.999883499941595,2.8052754751618045,0.9030633333333336,True
pepP,M63,0.6860684660511122,0.0023308398039455207,0.7027778139622683,5.25,8.0,1.0103177960496814,0.9998845909646056,2.5723693642143006,0.9777266666666665,True
ygiV,M63,0.5278568655781363,0.002429773204848363,0.5459972714265577,5.0,9.25,1.3131347260223176,0.9996610997393391,1.8998437123330103,0.9208733333333333,True
yfjG,M63,0.5206923199527849,0.002868359072079194,0.5651636008197531,12.0,16.25,1.3312030041518534,0.9995146960158817,7.282416048431771,0.8785,True
ompC,M63,0.6045399278895004,0.002956902791225222,0.638675737448989,7.25,11.5,1.1465697277924722,0.9996173709919126,4.327055381200705,0.7061233333333332,True
mdtK,M63,0.6361067650222336,0.003465035637319494,0.6622554576578016,9.5,13.75,1.0896711349009438,0.9995254639314337,6.669649690608972,0.87799,True
xdhD,M63,0.5792385551132817,0.0035842623305703727,0.6255830235643949,7.75,12.0,1.1966523540968133,0.9993877361032057,4.649597196800729,0.94171,True
yeeD,M63,0.4788221419355114,0.003557445193095463,0.5106366296917827,5.25,9.75,1.4476088715490094,0.9990625036906318,3.310592303555246,0.87065,True
yliI,M63,0.5872596214556532,0.002932214886245443,0.6204720638152484,6.5,10.75,1.1803079170364654,0.9996012707562485,3.963916896264453,0.8660466666666667,True
elbA,M63,0.533412337538701,0.0027619988162355487,0.5570640316456041,3.75,7.5,1.2994584710175643,0.999624780057613,1.5913674238100242,1.0645250000000002,True
yddK,M63,0.54365418387238,0.004141074883685638,0.583724209122002,5.5,9.25,1.2749781039534096,0.9991883737094696,2.8752619802383275,0.9897999999999999,True
allD,M63,0.6419373541609111,0.0033067339058214865,0.6580472502617234,9.25,12.0,1.0797738690031078,0.9997347239892461,4.66705040581915,0.8768233333333333,True
frsA,M63,0.5798297189914682,0.0031085975005306844,0.6046669804461402,4.0,8.5,1.1954323103092694,0.9995116121963026,1.9544827173458443,0.9713933333333333,True
yohK,M63,0.5908162637266959,0.006666489500040384,0.6578933172224818,10.75,15.0,1.1732026064884806,0.9979670546587205,8.747049185685224,0.8663399999999999,True
ycjF,M63,0.4976358267278259,0.007312198277300879,0.5672993965603877,7.5,12.0,1.3928803822620497,0.9963429540685361,4.871180195195369,0.9604199999999999,True
yfiD,M63,0.5726589816716465,0.003054993764031107,0.6051990064787776,6.25,10.5,1.2104013081862126,0.9995448539551761,3.750397567389539,0.89402,True
yncK,M63,0.5301407446799944,0.003303561446673961,0.557609641355958,5.5,10.0,1.307477660443446,0.9993403026574307,3.1027819964394037,0.90774,True
yeaE,M63,0.6348719196113854,0.0014786661655505418,0.6430392584452204,6.5,9.25,1.091790578774111,0.9999457569032247,3.3728398189547937,0.9328799999999999,True
ymfC,M63,0.5841997734919128,0.003066666121448227,0.604071987336673,5.0,9.25,1.1864899851241395,0.9995593043425042,2.754767830057257,0.8549800000000001,True
ydhP,M63,0.6039317836006045,0.0007792427059055945,0.6080821948408272,5.5,8.25,1.147724294998094,0.9999833519838324,2.2384003986580994,0.9703933333333333,True
ompA,M63,0.49916142581121153,0.0012512656536627722,0.5127494800564532,6.25,10.5,1.3886232884151215,0.9998994705433489,2.846912353003522,0.6096166666666668,True
yaeQ,M63,0.6057936914262373,0.004725668494306553,0.6592197068431498,5.75,10.25,1.1441967626438123,0.9989665799266836,3.664626342912561,0.8861000000000001,True
mraW,M63,0.5877110914867095,0.0035518559381550723,0.6286755684547881,6.0,10.0,1.1794012238334965,0.9994524342182751,3.3542136781257286,0.9012966666666667,True
yfbF,M63,0.5457257898335148,0.00464616925685011,0.5998159993011793,5.25,9.75,1.2701382149658063,0.998769291501063,3.1160724848559953,0.9391666666666666,True
yggD,M63,0.6314348532132258,0.002496121675452191,0.6563733499535833,6.25,10.5,1.0977334827697263,0.9997500311959796,3.701772259583353,0.8463200000000001,True
ygaF,M63,0.6270457649091262,0.0049287397775579405,0.6686051726194817,9.75,14.0,1.105417210911868,0.9990124384356301,6.9719811003176115,0.8738566666666667,True
cusC,M63,0.577535372272629,0.0034490592724302515,0.6152747184867847,5.25,9.5,1.200181346178639,0.9994296829373527,3.1956337589259944,0.9326333333333334,True
yiaM,M63,0.5953518561969051,0.0029825455451770125,0.6209926218399033,5.75,9.25,1.1642647509117627,0.9996738417073311,2.434228462300553,0.9526000000000001,True
ybjP,M63,0.5175569570674547,0.0005841040305950821,0.5222382829807634,6.25,9.0,1.3392674392542372,0.9999872632515081,2.632922462010372,0.91047,True
yejL,M63,0.5835967549823344,0.002750833875464794,0.6153639048620849,5.75,10.25,1.1877159607937282,0.999622438321241,3.245480938795817,0.9742133333333334,True
ynfM,M63,0.6084846887426237,0.003184960267322772,0.6323867501955225,6.0,8.75,1.139136601764407,0.999726101433317,2.781522155091965,0.92819,True
sfmD,M63,0.6325131576720578,0.001308520312575691,0.6418821802677335,5.5,8.25,1.0958620736223872,0.9999572039956967,2.56305406923216,0.9801466666666667,True
yaaJ,M63,0.5724795964788861,0.0033192765481681675,0.6039011486710751,6.0,10.25,1.2107805847112134,0.9994624073828514,3.333802820617328,0.94936,True
ygdK,M63,0.6253318862942716,0.0032735816332966324,0.6543755552594998,8.75,13.25,1.1084468835701764,0.9995343368823801,6.165661486741433,0.88388,True
yqaA,M63,0.6092317003622968,0.0026833078763320757,0.6324454657465134,5.0,9.5,1.1377398453621927,0.999670328239025,2.6971053117328725,0.94154,True
yeeS,M63,0.5626780559338118,0.0027409814070075114,0.5975497552594324,6.0,10.5,1.2318717128742633,0.9995967577932305,2.7010391925778565,0.89988,True
yeiT,M63,0.5610959859332896,0.002775196030838675,0.5927679393975264,4.75,9.25,1.235345106607759,0.9995842987265673,2.1963219458959515,0.95032,True
yhbS,M63,0.7017965615482423,0.003473545012552149,0.7252689705521431,10.25,13.5,0.9876753728043131,0.9997061152944721,5.484211235893745,0.9022933333333335,True
yaiE,M63,0.5527987361359784,0.0014594454144269589,0.5734866148653767,4.25,8.5,1.253887057349284,0.9998884901628368,2.0454127096996246,0.9222266666666665,True
ybgT,M63,0.5681234010021681,0.0027532532312208842,0.5919064770559216,5.5,9.25,1.2200644777828824,0.9996713056637645,3.0741402316496282,0.9417250000000001,True
yaiS,M63,0.5820727629985384,0.003620764950005718,0.6175015495492524,5.25,9.5,1.1908256572412164,0.9993812755184627,3.1942732840202934,0.9112533333333332,True
ycbS,M63,0.572849677654411,0.0009638454159556997,0.5800687792387434,5.25,8.0,1.2099983775815397,0.9999716912214051,2.0755941206036566,1.0408866666666665,True
ypdE,M63,0.596598583197579,0.0024217554316481775,0.6228921011611804,4.75,9.25,1.1618317577036414,0.9997199578435898,2.219392302693363,0.97366,True
yhaH,M63,0.5830307602410202,0.0036075099209950685,0.6138879873050344,5.0,9.25,1.188868971979118,0.9993878100975714,2.916386307519371,1.0296599999999998,True
nfsA,M63,0.6271302097714722,0.0022942923696626463,0.6474347729506101,11.75,14.5,1.105268363347589,0.9998661790969738,6.797824841310477,0.76026,True
ydhK,M63,0.5958018462934574,0.0024205140092663177,0.6134435322336795,6.0,10.25,1.1633854189477304,0.9997359921610915,2.828491026389309,0.94155,True
ynfA,M63,0.5826484077747955,0.002457066992677983,0.6084515985177921,11.75,16.25,1.189649145712348,0.9996977693451804,11.715760601764275,0.7934800000000001,True
yadK,M63,0.5932744991971299,0.0036128962836051584,0.6236677765168642,4.75,9.25,1.1683414363805822,0.9993699502640371,2.591762891637785,0.9982666666666669,True
yeiL,M63,0.602599829309341,0.0015549973378600464,0.6118995798341904,3.75,7.0,1.1502611631244295,0.9999200998056829,1.5000073254265252,1.00656,True
tas,M63,0.6940522177295478,0.004040512100338217,0.7326501547692884,8.5,12.75,0.9986960099737694,0.9994580327094001,5.708046106254927,0.84607,True
yfcZ,M63,0.6169800831938479,0.002747137317416391,0.6410346161384017,4.5,9.0,1.1234514685981631,0.9996630844750545,2.1437631806167006,0.95302,True
dcm,M63,0.5180670124861851,0.003559913538364757,0.5504645842509228,5.75,9.75,1.3379488827778412,0.9992922322149835,2.926878142792658,0.8770800000000001,True
ymdB,M63,0.581204493255308,0.004112927414130287,0.6272799989475638,4.75,9.25,1.192604648800373,0.999149403642336,3.010001056747303,0.9678166666666667,True
ydfT,M63,0.5244574441859852,0.0036596574678795877,0.5526219381878358,5.75,10.0,1.3216461854894346,0.9992215295449179,2.8128408937741987,0.9712,True
yncJ,M63,0.5572993444249159,0.0010933995717959267,0.5697016963348736,4.25,8.5,1.2437609832023262,0.9999384151383016,1.9859196950161382,0.9690799999999999,True
rnb,M63,0.6274007876861576,0.0016483112389145797,0.6401713129180744,5.0,7.75,1.1047916964150766,0.9999309826395835,2.255881023241871,0.9600366666666666,True
yfbW,M63,0.6067751723518795,0.0012727413267713396,0.6157087997559605,4.5,7.75,1.1423459827357227,0.9999472061899936,2.1298578293005557,0.95296,True
yaiA,M63,0.5419758635843943,0.002617087127708662,0.5657837764507514,4.25,8.5,1.2789262901409837,0.999627063870716,2.0748987047756167,0.9537733333333331,True
ymjA,M63,0.6158232068163189,0.0031092132262125973,0.6516736890516215,5.25,9.5,1.1255619679280613,0.9995923083662038,2.8841180471321395,0.96892,True
ycdB,M63,0.4895197595421179,0.0034512583784647027,0.5231362999497335,5.0,9.25,1.4159738540652462,0.9992053256104616,2.422156912397591,0.9005200000000001,True
